projectname,classification,commenttext
emf-2.4.1,WITHOUT_CLASSIFICATION,// EEnumImpl overrides this to do nothing. // The only case that is special is when a more specific instance of AbstractEnumerator is generated/reused. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.
emf-2.4.1,WITHOUT_CLASSIFICATION,// This forces the feature ids to be assigned. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Interprets escaped characters within the string according to Java // literal rules, with two exceptions: an unescaped "" does not terminate // the string, and a \ not followed by b, t, n, f, r, "", ', u, or an octal // digit is taken literally, not as an error"
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,// We can use == for EObjects and EnumLiterals. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// A standalone base is a valid URI according to spec
emf-2.4.1,WITHOUT_CLASSIFICATION,// This is needed for internal bootstrapping of EGenericType's default value for eRawType. // It's simply not available before Ecore is constructed so we make it available and then patch what's missing. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// replace some arguments by another field names (constants)
emf-2.4.1,WITHOUT_CLASSIFICATION,//  Public
emf-2.4.1,WITHOUT_CLASSIFICATION,// Continue with the unresolved URI.
emf-2.4.1,WITHOUT_CLASSIFICATION,// all implementations of Java 1.5 should support AES
emf-2.4.1,WITHOUT_CLASSIFICATION,// jetNature.setJavaSourceContainer(newJavaSourceContainer);
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// for enum constants, insert line break after the comma if there is anything after the comma"
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,// insert new line at the end of previous constant
emf-2.4.1,WITHOUT_CLASSIFICATION,//0000 0000 0001 //0000 0000 0010 //0000 0000 0100 //0000 0000 1000 //0001 0000 0000 //0010 0000 0000 //0100 0000 0000 //1000 0000 0000
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// if needed, comment out a comma of the previous enum constant"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,// removeJava2IANAMapping
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// make sure that 1) we see only digits and dot separators, 2) that // any dot separator is preceded and followed by a digit and // 3) that we find 3 dots // // RFC 2732 amended RFC 2396 by replacing the definition  // of IPv4address with the one defined by RFC 2373. - mrglavas // // IPv4address = 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT ""."" 1*3DIGIT // // One to three digits must be in each segment."
emf-2.4.1,WITHOUT_CLASSIFICATION,// create map of public static final field initializers to fields
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,// This should be the same as the logic in ResourceImpl.getEObject(String). //
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,// query - starts with ? and up to fragment or end
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,// caches the list value.
emf-2.4.1,WITHOUT_CLASSIFICATION,// if there is a comment with start position > rangeStartPos
emf-2.4.1,WITHOUT_CLASSIFICATION,// Prepare for CreateChild item addition or removal. // //$NON-NLS-1$ //$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Iterate over the owner list twice, first matching objects from the collection by identity (==), then matching // objects by value equality (.equals()). The positions of matched objects in the owner list are recorded, and // the objects are stored in the same order. The lists are then merged to form a final, in-order list of objects // and corresponding indices in ownerList. This is very important for undo to interpret the indices correctly. // Also, this yields exactly one object removed for each object in the collection, with preference given to // identity over value equality. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// The next line leaves objectsBeforeApply with all the objects that were // added during the last recording.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Closing the detail area
emf-2.4.1,WITHOUT_CLASSIFICATION,// We can use == for EObjects and EnumLiterals. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Define gradient (blue to widget background color)
emf-2.4.1,WITHOUT_CLASSIFICATION,//lastCursor = -1; //prepared = 0;
emf-2.4.1,WITHOUT_CLASSIFICATION,"// callers that plan to use this name without appending a suffix should call f.safeName(f.getName()) to make sure its not a keyword // this is a safe guaranteed uncapitalized form of the name // the safe name and cast to EObject, if necessary."
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create the editing domain with a special command stack. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Update the containing map, if necessary. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Validate now since the call we make after will skip validating.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Count up the objects that will be removed. // The objects are exchanged to produce this list's order //
emf-2.4.1,WITHOUT_CLASSIFICATION,// for field declarations use variable declaration fragments instead
emf-2.4.1,WITHOUT_CLASSIFICATION,// convert only public static final fields
emf-2.4.1,WITHOUT_CLASSIFICATION,// Give it all back to the garbage collector. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,// And delegate the call. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// The container class must be null for the open content features of the document root // to ensure that they are looked up in the actual eClass()  // rather than assumed to be a feature with a feature ID relative to the actual class. // Otherwise, it's good to have this optimization. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the plugin.properties isn't within the root of the archive, // create a new URI for the folder location of the archive, // so we can look in the folder that contains it. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// We don't create an iterator stack until the root mapping itself has been returned by next once. // After that the stack should be non-empty and the top iterator should yield true for hasNext.
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-2$ //$NON-NLS-3$
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// For demand created created packages we allow the list of classifiers to grow  // so this should handle those additional instances. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ensure that this is a touch notification so to resource aren't marked as dirty. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Index should be -1.
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Validate now since the call we make after will skip validating.
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,// demandDocumentRoot(ePackage);
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Index should be -1.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// menuManager.insertBefore(""additions"", new Separator(""schema-actions"")); // menuManager.insertAfter(""schema-actions"", generateSchemaAction);"
emf-2.4.1,WITHOUT_CLASSIFICATION,// This may be called directly on an EObject for the case of a containment. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// generateSchemaAction.setEnabled(generateSchemaAction.isEnabled());
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*  public List subList(EStructuralFeature feature, int from, int to)  {    return null;  }*/"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Undo the preparation for next and continue.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we can't create one, too bad."
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do nothing
emf-2.4.1,WITHOUT_CLASSIFICATION,"//  /** //   * Simpler implementation that sets the range of any node to be the node and all preceding comments //   */ //  public SourceRange computeSourceRange(ASTNode node) //  { //    SourceRange range = new SourceRange(node.getStartPosition(), node.getLength()); // //    range = extendRangeBackward(findLeadingComment(node, getPreviousNode(node), false), range); // //    return range; //  }"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Handle the last byte at the end. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// create JNode and set properties
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the first object is null, the second object must be null. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check the type of the specified child object and return the proper feature to use for // adding (see {@link AddCommand}) it as a child.
emf-2.4.1,WITHOUT_CLASSIFICATION,//   // Suppress default constructor for noninstantiability. //   private EcoreUtil() //   { //   }
emf-2.4.1,WITHOUT_CLASSIFICATION,// Force the project to be setup properly. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*  List theList = new java.util.ArrayList();  protected List delegateList()  {    return theList;  }*/"
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Method created to increase the performance of regular expressions // by reducing the length of the string that is matched. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Returns whether this class implements any of the given features.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Index should be -1.
emf-2.4.1,WITHOUT_CLASSIFICATION,"/**   * Calls <code>caseXXX</code> for each class of the model until one returns a non null result; it yields that result.   * <!-- begin-user-doc -->   * <!-- end-user-doc -->   * @return the first non-null result returned by a <code>caseXXX</code> call.   * @generated   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Failure to resolve is ignored.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Depending on the action and the current state, we'll toggle the state. // i.e., for unset, we need to turn it off if it's on,  // and for set we need to turn it on if it's off. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// {
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore this soft dependency when it's not satisfied.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Skip the dummy null object and test again. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// generateMenuManager.add(new Separator(""schema-actions"")); // generateMenuManager.add(generateSchemaAction);    "
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If we are on the special resource set iterator, and there isn't really a next object at this point... //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Finds the next occurrence of one of the characters in the set represented // by the given bitmask in the given string, beginning at index i. The index // of the first found character, or s.length() if there is none, is // returned.  Before searching, i is limited to the range [0, s.length()]. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// check for valid escape sequence
emf-2.4.1,WITHOUT_CLASSIFICATION,// Do the work within an operation because this is a long running activity that modifies the workbench. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Then eObject2 must be that previous match. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Create move commands for all the objects in the collection. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// We know the first object isn't null, so if the second one is, it can't be equal. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,//$NON-NLS-1$
emf-2.4.1,WITHOUT_CLASSIFICATION,// {
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Some character classes, as defined in RFC 2396's BNF for URI. // These are 128-bit bitmasks, stored as two longs, where the Nth bit is set // iff the ASCII character with value N is included in the set.  These are // created with the highBitmask() and lowBitmask() methods defined below, // and a character is tested against them using matches(). //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// If eObject1 and eObject2 are the same instance... //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Look for the first non-XMI element. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Check all the values. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Assume from now on that they match. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Match them and return true. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If they don't have the same size, the feature maps aren't equal. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Value used to suppress visibility. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// The values must be Java equal. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// If this is a feature map... //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the first value is null, the second value must be null. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Neither eObject1 nor eObject2 have been compared yet.
emf-2.4.1,WITHOUT_CLASSIFICATION,"// Since the first value isn't null, if the second one is, they aren't equal. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If it is in a resource, form the URI relative to that resource. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// There is no reason they aren't equals. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set up the tree viewer. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Compare entries in order. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the values aren't Java equal, the feature maps aren't equal. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// EqualityHelper
emf-2.4.1,WITHOUT_CLASSIFICATION,// clockseq_hi
emf-2.4.1,WITHOUT_CLASSIFICATION,"// The node identifier is already in network byte order,  // so there is no need to do any byte order reversing. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Set the most significant bit of the first octet to 1 so as to distinguish it from IEEE node addresses //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// If it's a proxy, use that. //"
emf-2.4.1,WITHOUT_CLASSIFICATION,// We just woke up.
emf-2.4.1,WITHOUT_CLASSIFICATION,// Wait so that the clock can catch up and the time adjustment won't overflow.
emf-2.4.1,WITHOUT_CLASSIFICATION,// We just woke up.
emf-2.4.1,WITHOUT_CLASSIFICATION,// time_hi //
emf-2.4.1,WITHOUT_CLASSIFICATION,// time_mid //
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore if we can't freeze.
emf-2.4.1,WITHOUT_CLASSIFICATION,// This case can only happen if we are reset to a mark and we've got lots of XMLNS attributes to write. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// throws SAXException
emf-2.4.1,WITHOUT_CLASSIFICATION,// Remember the static instance. //
emf-2.4.1,WITHOUT_CLASSIFICATION,// This is the cheapest and most common case. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from base class.   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,//fall through...
emf-2.4.1,WITHOUT_CLASSIFICATION,// Fill 3 of value (byte) 33 // Fill 3 of value (byte) -19
emf-2.4.1,WITHOUT_CLASSIFICATION,// If there is a temporary file... //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// System.err.println(""add = [""+newString+""]"");"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Deresolve all the URI against the current base URI. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"/*   * Javadoc copied from interface   */"
emf-2.4.1,WITHOUT_CLASSIFICATION,// fall through
emf-2.4.1,WITHOUT_CLASSIFICATION,"// external schema locations should only be processed once, i.e. in the subsequent parse // there is no need to process those again."
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore.
emf-2.4.1,WITHOUT_CLASSIFICATION,// EMOF.isReadOnly = !Ecore.changeable
emf-2.4.1,WITHOUT_CLASSIFICATION,// SAXXMIHandler
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ecore.changeable = !EMOF.isReadOnly
emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore whatever was set before. //
emf-2.4.1,WITHOUT_CLASSIFICATION,"// handler.ignorableWhitespace(ch, start, length);"
emf-2.4.1,WITHOUT_CLASSIFICATION,// Try to resolve the proxy locally. //
