projectname,classification,commenttext
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add the subtrahend's points to the polygon in reverse
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//key
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// stop listening for changes to the existing chart
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row keys...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/// we have rotation
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"//get positive exponent //create multiplier value //multiply, round up, and divide for bound value:"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change the generator and make sure it only affects p1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//outlineStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// secondary RangeAxes...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// baseSectionOutlineStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the axis label (note that 'state' is passed in *and* // returned)...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// roseCenterPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create the plot...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rosePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// first determine the size of the chart rendering area...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Reset to the default 'overwrite' mode
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// interiorGap
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// interiorGap...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// extent
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelGap
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// BAR X
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// additional dataArea modifications //check whether modification is
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// circular
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// another empty series
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// ignoreNullValues
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 00100 - left item only
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// direction
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now get the data and plot it (the visual representation will depend // on the renderer that has been set)...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionPaintMap
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Create the color-change dialog
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionOutlineStrokeList
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row 3
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// baseSectionOutlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// CASE 2 : Comparing to another TimePeriod object // -----------------------------------------------
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// sectionOutlinePaintList
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/////////////////////////////////////////////////////////////////////////// // New Methods ///////////////////////////////////////////////////////////////////////////
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row keys...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the dataset contains no series, we expect the value range to  // be null"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelOutlineStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// separatorsVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// super.drawSecondaryPass(g2, plot, dataset, pass, series, item, // domainAxis, dataArea, rangeAxis, crosshairState, entities);"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11111 - all
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelOutlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the dataset contains one or more series, but those series  // contain no items, we expect the value range to be null"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shadowPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// newestAt takes value previously held // by oldestAT
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shadowYOffset
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlineVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//get log10 version of lower bound and round to integer:
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try a customised instance
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// links visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// verify various indices inside a segment are the same segment
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// maximumLabelWidth
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// toolTipGenerator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// explodePercentages
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)         * @see org.jfree.chart.axis.LogarithmicAxis#switchedLog10(double)         */"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelShadowPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we suppress shadow generation, because PDF is a vector format and // the shadow effect is applied via bitmap effects..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundImage
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// TBLRC // 11011
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//this.minimumRangeValue.addModifyListener(this); //this.minimumRangeValue.addVerifyListener(this);
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundImageAlignment
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// handle transparency and compositing.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// startAngle
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// a list to store the series index and bar region, so we can draw // all the labels at the end..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// direction
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setBaseStroke(Stroke, boolean) ?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// shadowGenerator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get the relevant source coordinate given the plot orientation
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// store the current time zone
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axisLinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// previous data point...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the URL generator has been cloned
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// The following alternative is only supported in JDK 1.4 - we support // JDK 1.3.1 onwards // setItemLabelsVisible(Boolean.valueOf(visible));
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// urlGenerator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//addException(exceptionDate.getTime());
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// linkMargin
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Process outliers. Each outlier is either added to the // appropriate outlier list or a new outlier list is made
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelLinkStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we use ValueMarker for the tests, because we need a concrete // subclass..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeGridlinesVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// only needed if calculating percentages
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// legendItemShape
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// offset the start of the box if the box width is smaller than the // category width
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the URL generator has been cloned
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// long result = calendar.getTimeInMillis(); // won't work with JDK 1.3
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// legendLabelGenerator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the dataset contains no series, we expect the value range to  // be null"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// autoPopulateSectionOutlineStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// the clone references the same dataset as the original
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// autoPopulateSectionOutlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// plot is likely registered as a listener with the existing axis...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that zero items are ignored if requested
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// get two consecutive segments for various tests
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// outlineStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// submit the current data point as a crosshair candidate
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that null items are ignored if requested
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we can't use the following valueOf() method, because it // won't compile with JDK1.4 // this.colorsPool.get(Integer.valueOf(awtColor.getRGB()));"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change the generator and make sure it only affects p1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// this should have been defined as a boolean primitive, because // allowing null values is a nuisance...but it is part of the final // API now, so we'll have to support it."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change the shape and make sure it only affects p1
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// we don't know anything about the ordering of the x-values, // but we can still skip any initial values that fall outside the // range..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that negative items are always ignored
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the item label if there is one...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// noDataMessagePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// FIXME: add setBaseToolTipGenerator(CategoryToolTipGenerator, boolean) ?"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// noDataMessageFont
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Reset to the default 'overwrite' mode
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// noDataMessage
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// de-register the composite as a listener for the chart.
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try a null collection
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// we need to guard against this.zoomPoint being null
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// foregroundAlpha
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// PlotOrientation.VERTICAL
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// wrong outcome
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the top axes
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// drawingSupplier
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// NOW DO SOME OPTIONAL CUSTOMISATION OF THE CHART...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// backgroundAlpha
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add an entity for the item...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// secondary renderers
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row 1: antialiasing
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// dataExtractOrder
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// does nothing - override if necessary
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// maxValue
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// title // x-axis label // y-axis label // data // create legend? // generate tooltips? // generate URLs?
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// valueFont
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if a subtrahend is not specified, assume it is zero"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axisOffset...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// key not found
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// orientation...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if we get to here, we know that duplicate X values are not permitted"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axisLineStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// polygon definitions
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// baseSeriesOutlineStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// since the flow layout is relatively straightforward, // no information needs to be recorded here"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// labelGenerator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the label
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// toolTipGenerator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// copy a range before the start of the series data...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add another value
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// suppresses compiler warning
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change a series paint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// add a second dataset, plotted against a second axis"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// null will be returned
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// no event is generated if the dataset is already empty
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// urlGenerator
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape filled = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axisLabelGap
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Performs the actual drawing here ...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// secondary DomainAxisLocations...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if there is an existing dataset, remove the plot from the list of // change listeners..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// webFilled
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that super class fields are being looked at...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change the legendItemShape
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// axisIndices can be: // 1.  null; // 2.  non-empty, containing only Integer objects that are unique."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// thermometerPaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// positiveItemLabelFallbackPosition
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// valueLocation
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now add a third value to the series...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// as far as I know, the Locale for the calendar only affects week // number calculations, and since DateTickUnit doesn't do week // arithmetic, the default locale (whatever it is) should be fine // here..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//first tick of group // did not do zero tick last // iteration
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainAxisLocation...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// delegate 'info' and 'source' argument checks...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainGridlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// loop over intervals between nodes
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// valueFormat
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change rendering order to ensure that bar overlapping is the // right way around
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// valuePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// dataset index
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// axisLocation
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// domainCrosshairVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// thermometerStroke
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add the subtrahend's points to the polygon in reverse
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape visible = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// verify attributes set during object construction
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// this doesn't work
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw domain crosshair if required...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// secondaryDatasetRangeAxisMap...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check if starting new column
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// secondary RangeAxisLocations...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//calculate power using positive value; then negate
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// secondary DomainAxes...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// only draw if we have good values
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeAxis...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// add the subplots...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// get the previous point and the next point so we can calculate a // ""hot spot"" for the area (used by the chart entity)..."
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// renderer
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// change a series outline paint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// bar is not visible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// adjust the drawing area for plot insets (if any)...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// for mouseReleased event, (horizontalZoom || verticalZoom) // will be true, so we can just test for either being false; // otherwise both are true"
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// parent plot...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// itemLabelFontList
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//outlinePaint
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// try a collection with a single number plus a null
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// restore original tooltip dealys
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* BufferedImage image = */
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// rangeGridlinesVisible
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create dataset 1...
jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// z number format
