Document Title,Abstract,Year,PDF Link,label,code,time
,"// If there are no arguments, we can send a file as the body of the request",,,unknown,no,0
,"// ensure the manager is initialised // we don't currently need to do anything further, as this sets the default https protocol",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Expected results established using the DDA // algorithm (see // http://www.siggraph.org/education/materials/HyperGraph/scanline/outprims/drawline.htm): // 0/1 vs. 1/1 -> 0 is // closer to 33.33 // 0/2 vs. 1/2 -> 50.0 is closer to // 33.33 // 1/3 vs. 2/3 -> 33.33 is // closer to 33.33 // 1/4 vs. 2/4 -> 25.0 is closer to // 33.33 // 1/5 vs. 2/5 -> 40.0 is closer to // 33.33 // 2/6 vs. 3/6 -> 33.33 is // closer to 33.33,,,unknown,no,0
,// Allows HTTPSamplerProxy to call notifyFirstSampleAfterLoopRestart; subclasses can override if necessary,,,unknown,no,0
,// Will throw MissingResourceException if key is not there.,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// e.g. 0 // i.e. * 1,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Pick up Actual path (after redirects),,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// Can be missing, e.g. on redirect",,,unknown,no,0
,// ------------------------------------------- // Constants and Data Members // -------------------------------------------,,,unknown,no,0
,// We're behind schedule -- try to catch up: // assume the sample will run immediately,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// For access from test code,,,unknown,no,0
,// ------------------------------------------- // Constants and Data Members // -------------------------------------------,,,unknown,no,0
,//NOOP,,,unknown,no,0
,"// We should only evalute the condition if it is the first // time ( first ""iteration"" ) we are called. // For subsequent calls, we are inside the IfControllerGroup, // so then we just pass the control to the next item inside the if control",,,unknown,no,0
,//NOOP,,,unknown,no,0
,"// OK, because find only returns correct element types",,,unknown,no,0
,"// Exclude the COOKIE header, since cookie is reported separately in the sample",,,unknown,no,0
,// Label // count // Mean // Min // Max // Std Dev. // Error %age // Throughput // kB/sec // avg. pageSize,,,unknown,no,0
,// For access from test code,,,unknown,no,0
,"// The text field should expand horizontally, but have // a fixed height",,,unknown,no,0
,// Store any cookies received in the cookie manager:,,,unknown,no,0
,//    /** A button for adding new arguments to the table. */ //    private JButton add; // //    /** A button for removing arguments from the table. */ //    private JButton delete;,,,unknown,no,0
,// Save cache information,,,unknown,no,0
,"/*                 * Synch is needed because multiple threads can update the counts.                 */",,,unknown,no,0
,// Unique Barrier creation ensured by synchronized setup,,,unknown,no,0
,"/*     * protected void initializeTableModel() { tableModel = new     * ObjectTableModel( new String[] { ArgumentsPanel.COLUMN_NAMES_0,     * ArgumentsPanel.COLUMN_NAMES_1, ENCODE_OR_NOT, INCLUDE_EQUALS }, new     * Functor[] { new Functor(""getName""), new Functor(""getValue""), new     * Functor(""isAlwaysEncoded""), new Functor(""isUseEquals"") }, new Functor[] {     * new Functor(""setName""), new Functor(""setValue""), new     * Functor(""setAlwaysEncoded""), new Functor(""setUseEquals"") }, new Class[] {     * String.class, String.class, Boolean.class, Boolean.class }); }     */",,,unknown,no,0
,// Follow redirects and download page resources if appropriate:,,,unknown,no,0
,// if parameter name exists in http request // then change its value with value obtained with regular expression,,,unknown,no,0
,// tmp inputstream needs to have a good counting,,,unknown,no,0
,// Setup connection,,,unknown,no,0
,"/*     * Map of translations for tags; only created if there is at least     * one tag and a ResourceBundle has been provided.     */",,,unknown,no,0
,"/*     * ------------------------------------------------------------------------     * Methods     * ------------------------------------------------------------------------     */",,,unknown,no,0
,// Provide access to HTTPSamplerBase methods,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// did not want to spoof the IP address,,,unknown,no,0
,// add listener to intercept texttofind changes and reset search,,,unknown,no,0
,// OK to set pre-emptive auth?,,,unknown,no,0
,"// chop to ""server.name:x/thing""",,,unknown,no,0
,// Needs to be accessible by HTTPSampler2,,,unknown,no,0
,// Generate Error Body,,,unknown,no,0
,// NOOP,,,unknown,no,0
,"// chop to ""server.name:x/thing""",,,unknown,no,0
,// Set default parameters as needed,,,unknown,no,0
,"/*     * Split line into name/value pairs and store in headers if relevant     * If name = ""content-length"", then return value as int, else return 0     */",,,unknown,no,0
,// Handle old-style JMeter properties,,,unknown,no,0
,// // Parsing Methods //,,,unknown,no,0
,//Cannot happen,,,unknown,no,0
,// Get the boundary string for the multiparts from the content type,,,unknown,no,0
,"// This must be done last, as must not be overridden",,,unknown,no,0
,// Nothing to do,,,unknown,no,0
,// We do our own cookie handling,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// We did not replace the entry // so use the existing one,,,unknown,no,0
,// chop to server.name,,,unknown,no,0
,// May generate IllegalArgumentException,,,unknown,no,0
,// chop to server.name:xx // $NON-NLS-1$,,,unknown,no,0
,// Set any default request headers,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"/*     * Test method for 'org.apache.jmeter.protocol.http.sampler.postWriter.sendPostData(URLConnection, HTTPSampler)'     * This method test sending a HTTPSampler with form parameters, and only     * the filename of a file.     */",,,unknown,no,0
,"// Note that sampleStarted() and sampleStopped() is not made to appear // in synch with sampleOccured() when replaying held samples. // For now this is not critical since sampleStarted() and sampleStopped() // is not used, but it may become an issue in the future. Then these // events must also be stored so that replay of all events may occur and // in the right order. Each stored event must then be tagged with something // that lets you distinguish between occured, started and ended.",,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Default checked // $NON-NLS-1$,,,unknown,no,0
,// Should // not // detect // trailing // option,,,unknown,no,0
,// Not sure we can test anything else here,,,unknown,no,0
,// Add any files,,,unknown,no,0
,// read first line and forget,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//contentLength > 0 ? contentLength : DEFAULT_INITIAL_BUFFER_SIZE);,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// first response,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// save the latency,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Set up the defaults (may be overridden below),,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// drop empty trailing content,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Was there an error?,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,"/* (non-Javadoc)     * @see org.apache.jmeter.gui.AbstractJMeterGuiComponent#clearGui()     */",,,unknown,no,0
,// Retrieve the formatted data using the same encoding used to create it,,,unknown,no,0
,// Delegate the final check to the typeEditor:,,,unknown,no,0
,// Check that other encoding is not the current encoding // TODO - charset?,,,unknown,no,0
,"/* Make transient as we don't want to save the SimpleDataFormat class     * Also, there's currently no way to change the value via the GUI, so changing it     * later means editting the JMX, or recreating the Listener.     */",,,unknown,no,0
,// Write end of multipart,,,unknown,no,0
,// message includes the file name,,,unknown,no,0
,// e.g. some kinds of invalid URL,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,"// Can be missing, e.g. on redirect",,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// If we redirected automatically, the URL may have changed",,,unknown,no,0
,// the host matches a domain; use its key,,,unknown,no,0
,// Store any cookies received in the cookie manager:,,,unknown,no,0
,"// Set default SAVE menu item to disabled since the default node that // is selected is ROOT, which does not allow items to be inserted.",,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,// This should now work,,,unknown,no,0
,// Save cache information,,,unknown,no,0
,"/*     * Handles groupingMode. actionPerfomed is not suitable, as that seems to be     * activated whenever the Proxy is selected in the Test Plan     * Also handles samplerTypeName     */",,,unknown,no,0
,//Get all fields in java.sql.Types and store the corresponding int values,,,unknown,no,0
,// This should now work,,,unknown,no,0
,"// Query types (used to communicate with GUI) // N.B. These must not be changed, as they are used in the JMX files // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$",,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Follow redirects and download page resources if appropriate:,,,unknown,no,0
,//$NON_NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,,,unknown,no,0
,//$NON_NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$ $NON-NLS-2$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// Buffer to hold the post body, except file content",,,unknown,no,0
,// no existing file or not valid // Alphanum to avoid issues with command-line quoting // we use same password for both,,,unknown,no,0
,"// If there are no arguments, we can send a file as the body of the request",,,unknown,no,0
,// no existing file or not valid // Alphanum to avoid issues with command-line quoting // we use same password for both,,,unknown,no,0
,// will be null for HEAD,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Pick up Actual path (after redirects),,,unknown,no,0
,// MAIN PANEL,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Test ignore trailing split characters // Ignore adjacent delimiters,,,unknown,no,0
,// Note this test will fail if a property is added or // removed to any of the components used in the test // files. The way to solve this is to appropriately change // the test file.,,,unknown,no,0
,"/*     * N.B. NoThreadClone is used to ensure that the testStarted() methods will share the same     * instance as the sampleOccured() methods, so the testStarted() method can fetch the     * Totals accumulator object for the samples to be stored in.     */",,,unknown,no,0
,// Set the content length,,,unknown,no,0
,// $NON-NLS-1$ $NON-NLS-2$,,,unknown,no,0
,"// initialize to empty string, this will fail the assertion",,,unknown,no,0
,// Add the main panel and the graph,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// Do we have some data, or a trailing empty field? // we have some data // we've started a field // Just seen """"",,,unknown,no,0
,// First write the start multipart file // TODO - charset?,,,unknown,no,0
,// Delete any properties whose name converts to the empty string,,,unknown,no,0
,// Column renderers,,,unknown,no,0
,// Use this instead of getLabelResource() otherwise getDocAnchor() below does not work,,,unknown,no,0
,// Retrieve the formatted data using the same encoding used to create it // TODO - charset? // Write the actual file content,,,unknown,no,0
,// We just add placeholder text for file content // $NON-NLS-1$ // Write the end of multipart file,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// The object used for each row,,,unknown,no,0
,// =================================== CSV quote/unquote handling // ==============================,,,unknown,no,0
,// We just add placeholder text for file content // $NON-NLS-1$,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// Write the form section,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,"// store is faulty, we need to recreate it // if cert is not valid, flag up to recreate it",,,unknown,no,0
,// First the multipart start divider,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Add any parameters,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// Keep the content, will be sent later",,,unknown,no,0
,// $NON-NLS-1$ $NON-NLS-2$,,,unknown,no,0
,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,//flag - if all machines within a given domain can access the variable. //(from http://www.cookiecentral.com/faq/ 3.5),,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// These constants are used both for the JMX file and for the setters/getters // $NON-NLS-1$,,,unknown,no,0
,// NAME,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// N.B. These must agree with the new member names in SampleSaveConfiguration // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,,,unknown,no,0
,// Set up the table itself,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// everyone is free to swing on its side :) // add(infoPanel, BorderLayout.EAST);",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// dimension of the SplineGraph is the same // resized = false;,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// Sample number (string) // Start Time // Thread Name // Label // Sample Time // Status // Bytes,,,unknown,no,0
,//$NON-NLS-1$ $NON-NLS-2$,,,unknown,no,0
,// Check if we should do a multipart/form-data or an // application/x-www-form-urlencoded post request,,,unknown,no,0
,// The subject may be either a host or a domain,,,unknown,no,0
,// Set the content type,,,unknown,no,0
,// getParentFile() may not work on relative paths,,,unknown,no,0
,// dimension changed // resized = true;,,,unknown,no,0
,// Default for writing//$NON-NLS-1$,,,unknown,no,0
,// Get the encoding to use for the request,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// As a connection is held by only one thread, we cannot already have a  // preparedStatementMap put by another thread",,,unknown,no,0
,// we want to return the context that is actually in the map // if it's the first put we will have a null result,,,unknown,no,0
,// PreparedStatementMap is associated to one connection so  //  2 threads cannot use the same PreparedStatement map at the same time,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// If there are no arguments, we can send a file as the body of the request",,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,// $NON-NLS-1$,,,unknown,no,0
,"// System.err.println(""Enable Restart"");",,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,// go to first line,,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
,"// For all the file multiparts, we must revert the hiding of // the actual file content",,,unknown,no,0
,//$NON-NLS-1$,,,unknown,no,0
