ID,projectname,classification,Abstract,label
7494,httpd,UNKNOWN,"/* don't print such lines, as this isn't
                                   really an href */",undetermined
7495,httpd,UNKNOWN,/* finish the menu */,undetermined
7496,httpd,UNKNOWN,"/* set base according
                                                    to default */",undetermined
7497,httpd,UNKNOWN,"/* and default to
                                                    global default */",undetermined
7498,httpd,UNKNOWN,/* if either is -1 or if both are zero (new Lynx) */,undetermined
7499,httpd,UNKNOWN,/* we don't have valid coordinates */,undetermined
7500,httpd,UNKNOWN,"/* show the menu _unless_ ImapMenu is
                                   'none' or 'no' */",undetermined
7501,httpd,UNKNOWN,"/* send start of imagemap menu if
                                   we're going to */",undetermined
7502,httpd,UNKNOWN,"/* blank lines and comments are ignored
                                   if we aren't printing a menu */",undetermined
7503,httpd,UNKNOWN,"/* find the first two space delimited fields, recall that
         * ap_cfg_getline has removed leading/trailing whitespace.
         *
         * note that we're tokenizing as we go... if we were to use the
         * ap_getword() class of functions we would end up allocating extra
         * memory for every line of the map file
         */",undetermined
7504,httpd,UNKNOWN,/* need at least two fields */,undetermined
7505,httpd,UNKNOWN,/* past directive */,undetermined
7506,httpd,UNKNOWN,/* need at least two fields */,undetermined
7507,httpd,UNKNOWN,/* need at least two fields */,undetermined
7508,httpd,UNKNOWN,/* past whitespace */,undetermined
7509,httpd,UNKNOWN,/* past value */,undetermined
7510,httpd,UNKNOWN,"/* end of input, don't advance past it */",undetermined
7511,httpd,UNKNOWN,"/* base, base_uri */",undetermined
7512,httpd,UNKNOWN,/* base is never printed to a menu */,undetermined
7513,httpd,UNKNOWN,/* default */,undetermined
7514,httpd,UNKNOWN,/* print the default if there's a menu */,undetermined
7515,httpd,UNKNOWN,/* Now skip what we just read... we can't use ANSIism %n */,undetermined
7516,httpd,UNKNOWN,/* past whitespace */,undetermined
7517,httpd,UNKNOWN,/* and the 1st number */,undetermined
7518,httpd,UNKNOWN,"/* skip the ',' */",undetermined
7519,httpd,UNKNOWN,/* past any more whitespace */,undetermined
7520,httpd,UNKNOWN,/* 2nd number */,undetermined
7521,httpd,UNKNOWN,"/* so long as there are more vertices to
                                   read, and we have room, read them in.
                                   We start where we left off of the last
                                   sscanf, not at the beginning. */",undetermined
7522,httpd,UNKNOWN,/* signals the end of vertices */,undetermined
7523,httpd,UNKNOWN,"/* href text could
                                                             be here instead */",undetermined
7524,httpd,UNKNOWN,/* note that we don't make it past here if we are making a menu */,undetermined
7525,httpd,UNKNOWN,"/* don't try the following tests if testpoints
                                   are invalid, or if there are no
                                   coordinates */",undetermined
7526,httpd,UNKNOWN,/* poly */,undetermined
7527,httpd,UNKNOWN,/* circle */,undetermined
7528,httpd,UNKNOWN,/* rect */,undetermined
7529,httpd,UNKNOWN,/* point */,undetermined
7530,httpd,UNKNOWN,"/* move on to next line whether it's
                                   closest or not */",undetermined
7531,httpd,UNKNOWN,"/* nothing matched, so we get another line! */",undetermined
7532,httpd,UNKNOWN,/* we are done with the map file; close it */,undetermined
7533,httpd,UNKNOWN,/* finish the menu and we are done */,undetermined
7534,httpd,UNKNOWN,/* if a 'point' directive has been seen */,undetermined
7535,httpd,UNKNOWN,"/* a default should be defined, even if
                                  only 'nocontent' */",undetermined
7536,httpd,UNKNOWN,"/* If we make it this far,
                                                 we failed. They lose! */",undetermined
7537,httpd,UNKNOWN,/* fall through */,undetermined
7538,httpd,UNKNOWN,"/* There's not much else we can do ... we've already sent the headers
         * to the client.
         */",undetermined
7539,httpd,UNKNOWN,"/* Optimization: skip the allocation of large local variables on the
     * stack (in imap_handler_internal()) on requests that aren't using
     * imagemaps
     */",undetermined
7540,httpd,UNKNOWN,/* dir config creater */,undetermined
7541,httpd,UNKNOWN,/* dir merger --- default is to override */,undetermined
7542,httpd,UNKNOWN,/* server config */,undetermined
7543,httpd,UNKNOWN,/* merge server config */,undetermined
7544,httpd,UNKNOWN,/* command apr_table_t */,undetermined
7545,httpd,UNKNOWN,/* register hooks */,undetermined
7546,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
7547,httpd,UNKNOWN,"/*
 * mod_negotiation.c: keeps track of MIME types the client is willing to
 * accept, and contains code to handle type arbitration.
 *
 * rst
 */",undetermined
7548,httpd,UNKNOWN,"/* Commands --- configuring document caching on a per (virtual?)
 * server basis...
 */",undetermined
7549,httpd,UNKNOWN,"/* forcelangpriority flags
 */",undetermined
7550,httpd,UNKNOWN,"/* Same as FLP_DEFAULT, but base overrides */",undetermined
7551,httpd,UNKNOWN,"/* Return 406, HTTP_NOT_ACCEPTABLE */",undetermined
7552,httpd,UNKNOWN,/* Use language_priority rather than MC */,undetermined
7553,httpd,UNKNOWN,/* Use language_priority rather than NA */,undetermined
7554,httpd,UNKNOWN,"/* env evaluation
 */",undetermined
7555,httpd,UNKNOWN,/* no-gzip */,undetermined
7556,httpd,UNKNOWN,/* gzip-only-text/html */,undetermined
7557,httpd,UNKNOWN,/* give priority to the config in the subdirectory */,undetermined
7558,httpd,UNKNOWN,"/*
 * Record of available info on a media type specified by the client
 * (we also use 'em for encodings and languages)
 */",undetermined
7559,httpd,UNKNOWN,/* MUST be lowercase */,undetermined
7560,httpd,UNKNOWN,/* for content-type only */,undetermined
7561,httpd,UNKNOWN,"/*
 * Record of available info on a particular variant
 *
 * Note that a few of these fields are updated by the actual negotiation
 * code.  These are:
 *
 * level_matched --- initialized to zero.  Set to the value of level
 *             if the client actually accepts this media type at that
 *             level (and *not* if it got in on a wildcard).  See level_cmp
 *             below.
 * mime_stars -- initialized to zero.  Set to the number of stars
 *               present in the best matching Accept header element.
 *               1 for star/star, 2 for type/star and 3 for
 *               type/subtype.
 *
 * definite -- initialized to 1.  Set to 0 if there is a match which
 *             makes the variant non-definite according to the rules
 *             in rfc2296.
 */",undetermined
7562,httpd,UNKNOWN,"/* May be NULL (is, for map files) */",undetermined
7563,httpd,UNKNOWN,/* MUST be lowercase */,undetermined
7564,httpd,UNKNOWN,/* Set to 'this' (for map file body content) */,undetermined
7565,httpd,UNKNOWN,/* Only for map file body content */,undetermined
7566,httpd,UNKNOWN,/* list of lang. for this variant */,undetermined
7567,httpd,UNKNOWN,"/* The next five items give the quality values for the dimensions
     * of negotiation for this variant. They are obtained from the
     * appropriate header lines, except for source_quality, which
     * is obtained from the variant itself (the 'qs' parameter value
     * from the variant's mime-type). Apart from source_quality,
     * these values are set when we find the quality for each variant
     * (see best_match()). source_quality is set from the 'qs' parameter
     * of the variant description or mime type: see set_mime_fields().
     */",undetermined
7568,httpd,UNKNOWN,/* quality of this variant's language */,undetermined
7569,httpd,UNKNOWN,/* ditto encoding */,undetermined
7570,httpd,UNKNOWN,/* ditto charset */,undetermined
7571,httpd,UNKNOWN,/* ditto media type */,undetermined
7572,httpd,UNKNOWN,/* source quality for this variant */,undetermined
7573,httpd,UNKNOWN,/* Now some special values */,undetermined
7574,httpd,UNKNOWN,/* Auxiliary to content-type... */,undetermined
7575,httpd,UNKNOWN,"/* content length, if known */",undetermined
7576,httpd,UNKNOWN,/* Index into LanguagePriority list */,undetermined
7577,httpd,UNKNOWN,"/* text/html, *or* the INCLUDES_MAGIC_TYPEs */",undetermined
7578,httpd,UNKNOWN,"/* Above are all written-once properties of the variant.  The
     * three fields below are changed during negotiation:
     */",undetermined
7579,httpd,UNKNOWN,"/* Something to carry around the state of negotiation (and to keep
 * all of this thread-safe)...
 */",undetermined
7580,httpd,UNKNOWN,/* 1 if an Accept item has a q= param */,undetermined
7581,httpd,UNKNOWN,/* fiddle lang q for variants with no lang */,undetermined
7582,httpd,UNKNOWN,"/* the array pointers below are NULL if the corresponding accept
     * headers are not present
     */",undetermined
7583,httpd,UNKNOWN,/* accept_recs */,undetermined
7584,httpd,UNKNOWN,/* accept_recs */,undetermined
7585,httpd,UNKNOWN,/* accept_recs */,undetermined
7586,httpd,UNKNOWN,/* accept_recs */,undetermined
7587,httpd,UNKNOWN,/* available variants */,undetermined
7588,httpd,UNKNOWN,/* number of variants found on disk */,undetermined
7589,httpd,UNKNOWN,/* 1 if this resource is trans. negotiable */,undetermined
7590,httpd,UNKNOWN,/* 1 if we may not fiddle with accept hdrs */,undetermined
7591,httpd,UNKNOWN,/* 1 if ua supports trans negotiation */,undetermined
7592,httpd,UNKNOWN,/* 1 if we want to send an Alternates header */,undetermined
