ID,projectname,classification,Abstract,label,easy_code
11615,httpd,UNKNOWN,/* return an appropriate response (HTTP_CREATED) */,undetermined,no
11616,httpd,UNKNOWN,/*replaced*/,undetermined,no
11617,httpd,UNKNOWN,/* handle the CHECKOUT method */,undetermined,no
11618,httpd,UNKNOWN,"/* If no versioning provider, decline the request */",undetermined,no
11619,httpd,UNKNOWN,/* This supplies additional information for the default msg. */,undetermined,no
11620,httpd,UNKNOWN,/* ### we want generic 403/409 XML reporting here */,undetermined,no
11621,httpd,UNKNOWN,/* ### DAV:must-not-have-label-and-apply-to-version */,undetermined,no
11622,httpd,UNKNOWN,/* strip_white */,undetermined,no
11623,httpd,UNKNOWN,"/* no href's is a DTD violation:
                       <!ELEMENT activity-set (href+ | new)>
                    */",undetermined,no
11624,httpd,UNKNOWN,/* This supplies additional info for the default msg. */,undetermined,no
11625,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11626,httpd,UNKNOWN,/*label_allowed*/,undetermined,no
11627,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11628,httpd,UNKNOWN,"/* Check the state of the resource: must be a file or collection,
     * must be versioned, and must not already be checked out.
     */",undetermined,no
11629,httpd,UNKNOWN,"/* ### do lock checks, once behavior is defined */",undetermined,no
11630,httpd,UNKNOWN,/* Do the checkout */,undetermined,no
11631,httpd,UNKNOWN,/*auto_checkout*/,undetermined,no
11632,httpd,UNKNOWN,"/* set the Cache-Control header, per the spec */",undetermined,no
11633,httpd,UNKNOWN,"/* if no working resource created, return OK,
     * else return CREATED with working resource URL in Location header
     */",undetermined,no
11634,httpd,UNKNOWN,/* no body */,undetermined,no
11635,httpd,UNKNOWN,/* handle the UNCHECKOUT method */,undetermined,no
11636,httpd,UNKNOWN,"/* If no versioning provider, decline the request */",undetermined,no
11637,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11638,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11639,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11640,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11641,httpd,UNKNOWN,"/* Check the state of the resource: must be a file or collection,
     * must be versioned, and must be checked out.
     */",undetermined,no
11642,httpd,UNKNOWN,"/* ### do lock checks, once behavior is defined */",undetermined,no
11643,httpd,UNKNOWN,/* Do the uncheckout */,undetermined,no
11644,httpd,UNKNOWN,/* no body */,undetermined,no
11645,httpd,UNKNOWN,/* handle the CHECKIN method */,undetermined,no
11646,httpd,UNKNOWN,"/* If no versioning provider, decline the request */",undetermined,no
11647,httpd,UNKNOWN,/* This supplies additional information for the default msg. */,undetermined,no
11648,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11649,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11650,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11651,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11652,httpd,UNKNOWN,"/* Check the state of the resource: must be a file or collection,
     * must be versioned, and must be checked out.
     */",undetermined,no
11653,httpd,UNKNOWN,"/* ### do lock checks, once behavior is defined */",undetermined,no
11654,httpd,UNKNOWN,/* Do the checkin */,undetermined,no
11655,httpd,UNKNOWN,"/* If no versioning provider, or UPDATE not supported,
     * decline the request */",undetermined,no
11656,httpd,UNKNOWN,"/* dav_get_depth() supplies additional information for the
         * default message. */",undetermined,no
11657,httpd,UNKNOWN,/* parse the request body */,undetermined,no
11658,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11659,httpd,UNKNOWN,"/* check for label-name or version element, but not both */",undetermined,no
11660,httpd,UNKNOWN,/* get the href element */,undetermined,no
11661,httpd,UNKNOWN,/* a depth greater than zero is only allowed for a label */,undetermined,no
11662,httpd,UNKNOWN,/* get the target value (a label or a version URI) */,undetermined,no
11663,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11664,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11665,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11666,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11667,httpd,UNKNOWN,"/* ### need a general mechanism for reporting precondition violations
     * ### (should be returning XML document for 403/409 responses)
     */",undetermined,no
11668,httpd,UNKNOWN,"/* if target is a version, resolve the version resource */",undetermined,no
11669,httpd,UNKNOWN,/* ### dav_lookup_uri only allows absolute URIs; is that OK? */,undetermined,no
11670,httpd,UNKNOWN,/* must_be_absolute */,undetermined,no
11671,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11672,httpd,UNKNOWN,"/* ### this assumes that dav_lookup_uri() only generates a status
             * ### that Apache can provide a status line for!! */",undetermined,no
11673,httpd,UNKNOWN,/* ### how best to report this... */,undetermined,no
11674,httpd,UNKNOWN,/* resolve version resource */,undetermined,no
11675,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11676,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11677,httpd,UNKNOWN,"/* NULL out target, since we're using a version resource */",undetermined,no
11678,httpd,UNKNOWN,/* do the UPDATE operation */,undetermined,no
11679,httpd,UNKNOWN,"/* set the Cache-Control header, per the spec */",undetermined,no
11680,httpd,UNKNOWN,/* no body */,undetermined,no
11681,httpd,UNKNOWN,/* context maintained during LABEL treewalk */,undetermined,no
11682,httpd,UNKNOWN,/* input: */,undetermined,no
11683,httpd,UNKNOWN,/* label being manipulated */,undetermined,no
11684,httpd,UNKNOWN,/* label operation */,undetermined,no
11685,httpd,UNKNOWN,/* version provider hooks */,undetermined,no
11686,httpd,UNKNOWN,"/* Check the state of the resource: must be a version or
     * non-checkedout version selector
     */",undetermined,no
11687,httpd,UNKNOWN,"/* ### need a general mechanism for reporting precondition violations
     * ### (should be returning XML document for 403/409 responses)
     */",undetermined,no
11688,httpd,UNKNOWN,/* do the label operation */,undetermined,no
11689,httpd,UNKNOWN,/* ### need utility routine to add response with description? */,undetermined,no
11690,httpd,UNKNOWN,"/* If no versioning provider, or the provider doesn't support
     * labels, decline the request */",undetermined,no
11691,httpd,UNKNOWN,/* Ask repository module to resolve the resource */,undetermined,no
11692,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11693,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11694,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11695,httpd,UNKNOWN,"/* dav_get_depth() supplies additional information for the
         * default message. */",undetermined,no
11696,httpd,UNKNOWN,/* parse the request body */,undetermined,no
11697,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11698,httpd,UNKNOWN,"/* check for add, set, or remove element */",undetermined,no
11699,httpd,UNKNOWN,/* get the label string */,undetermined,no
11700,httpd,UNKNOWN,/* do the label operation walk */,undetermined,no
11701,httpd,UNKNOWN,/* some sort of error occurred which terminated the walk */,undetermined,no
11702,httpd,UNKNOWN,"/* One or more resources had errors. If depth was zero, convert
         * response to simple error, else make sure there is an
         * overall error to pass to dav_handle_err()
         */",undetermined,no
11703,httpd,UNKNOWN,"/* set the Cache-Control header, per the spec */",undetermined,no
11704,httpd,UNKNOWN,/* no body */,undetermined,no
11705,httpd,UNKNOWN,"/* If no versioning provider, decline the request */",undetermined,no
11706,httpd,UNKNOWN,/* This supplies additional information for the default msg. */,undetermined,no
11707,httpd,UNKNOWN,"/* Ask repository module to resolve the resource.
     * First determine whether a Target-Selector header is allowed
     * for this report.
     */",undetermined,no
11708,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11709,httpd,UNKNOWN,/* Apache will supply a default error for this. */,undetermined,no
11710,httpd,UNKNOWN,/* set up defaults for the report response */,undetermined,no
11711,httpd,UNKNOWN,/* run report hook */,undetermined,no
11712,httpd,UNKNOWN,/* No data has been sent to client yet;  throw normal error. */,undetermined,no
11713,httpd,UNKNOWN,"/* If an error occurred during the report delivery, there's
           basically nothing we can do but abort the connection and
           log an error.  This is one of the limitations of HTTP; it
           needs to ""know"" the entire status of the response before
           generating it, which is just impossible in these streamy
           response situations. */",undetermined,no
11714,httpd,UNKNOWN,"/* if no versioning provider, or the provider does not support workspaces,
     * decline the request
     */",undetermined,no
11715,httpd,UNKNOWN,/* ask repository module to resolve the resource */,undetermined,no
11716,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11717,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11718,httpd,UNKNOWN,/* parse the request body (must be a mkworkspace element) */,undetermined,no
11719,httpd,UNKNOWN,/* Check request preconditions */,undetermined,no
11720,httpd,UNKNOWN,"/* ### need a general mechanism for reporting precondition violations
     * ### (should be returning XML document for 403/409 responses)
     */",undetermined,no
11721,httpd,UNKNOWN,/* resource must not already exist */,undetermined,no
11722,httpd,UNKNOWN,/* ### what about locking? */,undetermined,no
11723,httpd,UNKNOWN,/* attempt to create the workspace */,undetermined,no
11724,httpd,UNKNOWN,"/* set the Cache-Control header, per the spec */",undetermined,no
11725,httpd,UNKNOWN,/* return an appropriate response (HTTP_CREATED) */,undetermined,no
11726,httpd,UNKNOWN,/*replaced*/,undetermined,no
11727,httpd,UNKNOWN,"/* if no versioning provider, or the provider does not support activities,
     * decline the request
     */",undetermined,no
11728,httpd,UNKNOWN,/* ask repository module to resolve the resource */,undetermined,no
11729,httpd,UNKNOWN,/* label_allowed */,undetermined,no
11730,httpd,UNKNOWN,/* use_checked_in */,undetermined,no
11731,httpd,UNKNOWN,/* MKACTIVITY does not have a defined request body. */,undetermined,no
11732,httpd,UNKNOWN,/* Check request preconditions */,undetermined,no
11733,httpd,UNKNOWN,"/* ### need a general mechanism for reporting precondition violations
     * ### (should be returning XML document for 403/409 responses)
     */",undetermined,no
11734,httpd,UNKNOWN,/* resource must not already exist */,undetermined,no
11735,httpd,UNKNOWN,"/* the provider must say whether the resource can be created as
       an activity, i.e. whether the location is ok.  */",undetermined,no
11736,httpd,UNKNOWN,/* ### what about locking? */,undetermined,no
11737,httpd,UNKNOWN,/* attempt to create the activity */,undetermined,no
11738,httpd,UNKNOWN,"/* set the Cache-Control header, per the spec */",undetermined,no
11739,httpd,UNKNOWN,/* return an appropriate response (HTTP_CREATED) */,undetermined,no
11740,httpd,UNKNOWN,/*replaced*/,undetermined,no
11741,httpd,UNKNOWN,/* ### */,undetermined,no
11742,httpd,UNKNOWN,"/* If no versioning provider, decline the request */",undetermined,no
11743,httpd,UNKNOWN,/* This supplies additional information for the default msg. */,undetermined,no
11744,httpd,UNKNOWN,/* This supplies additional information for the default msg. */,undetermined,no
11745,httpd,UNKNOWN,/* This supplies additional information for the default msg. */,undetermined,no
11746,httpd,UNKNOWN,/* strip_white */,undetermined,no
11747,httpd,UNKNOWN,"/* get a subrequest for the source, so that we can get a dav_resource
       for that source. */",undetermined,no
11748,httpd,UNKNOWN,/* must_be_absolute */,undetermined,no
11749,httpd,UNKNOWN,/* This supplies additional information for the default message. */,undetermined,no
11750,httpd,UNKNOWN,"/* ### this assumes that dav_lookup_uri() only generates a status
         * ### that Apache can provide a status line for!! */",undetermined,no
